mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_delta_mfcc1,mean_delta2_mfcc1,std_mfcc1,std_mfcc2,std_mfcc3,std_delta_mfcc1,std_delta2_mfcc1,rms_mfcc1,rms_mfcc2,rms_mfcc3,Class
-182.6092829446138,103.90786224827733,15.311126394750834,6.078084462910579e-16,-2.6221736095747447e-15,75.48786777045392,28.844996128929363,23.621850493482633,8.505632196197913,4.369499854243005,197.59698478993943,107.83727388377793,28.14999844071899,5
-175.253607268839,138.52958672936361,-15.990290527464339,1.7406090379776406e-05,8.125867730249926e-06,126.86510888139537,47.094529786160855,21.546378695271148,6.088003276279807,2.938766449141097,216.35291241910463,146.31589501892086,26.831619892074173,5
-184.86712115636666,112.24669246006313,-19.089111229685702,5.717816444378588e-16,-2.56216078646838e-15,121.41736479525996,39.73076094137068,28.206047193062386,14.619138665165268,7.733300762516346,221.17420500245498,119.0707912680702,34.05840961930805,5
-135.3562640215675,119.8353233699597,-18.400031404940325,4.1992999709244813e-16,-1.876965067870316e-15,112.6027132871271,31.023467181411018,31.94060262318159,9.494127216640821,4.50752049149518,176.07012594275966,123.78594525687839,36.86140599101972,5
-102.13486239646522,125.34034966589311,-51.90562127894285,3.07876195813059e-16,-1.3952120296797567e-15,84.22431467612792,29.402809708848554,24.702202663091242,8.820155837982043,4.5154585633609035,132.38302496698094,128.74287736858733,57.48384413695275,5
-171.41720949104825,158.91353349407626,-29.710159508150717,-0.0007028751283988498,0.00017135572190475704,75.08041860062168,30.067448100033417,28.293486484928934,7.577240993640442,4.206329454402397,187.13879599629388,161.73299775500703,41.02700276004347,5
-272.0037539969372,135.41576802614864,-2.2768326775251597,9.49647191932566e-16,-3.771715071153005e-15,135.56223897885735,49.75592513122932,27.99016500178845,4.022736281930681,2.132061199318218,303.9130843273898,144.2673986587968,28.08261568780211,5
-138.68349362658554,136.2942549486108,-29.5426490028746,4.456346654352229e-16,-1.9053599231901116e-15,97.44500762121069,32.709241804004115,25.425510780870574,9.518759404561267,4.780419136847535,169.4952533694469,140.16425518437194,38.97723320831294,5
-143.84882976336854,122.69135124698882,-27.042356479347678,4.72694745014639e-16,-1.9835124977437195e-15,97.14175161678902,29.79140841538262,30.927754260389346,7.554375186886897,3.859648145516999,173.57708872852,126.25646789841745,41.08302602714591,5
-193.51797320158911,116.65628491370325,-15.789162381629493,5.814622339440916e-16,-2.593266708462918e-15,107.91788721970059,38.64345096605782,27.402017100197735,13.862187028602307,6.760529660656565,221.57499031708196,122.89021569040078,31.62543580526588,5
-201.54998102966513,135.71359220040478,-24.271675248121078,6.82775352709376e-16,-2.795259771888537e-15,92.10524869351437,40.72328271791669,36.89450663598967,9.504669758292767,5.358249800131713,221.59822131495665,141.6917953279622,44.162414327834696,5
-139.14033863228352,122.58685817990042,-16.907694080489442,4.456904014153664e-16,-1.8964207910589065e-15,87.63196868956385,32.985963983053004,24.75501978789712,10.989749556024185,5.57971843068899,164.4366010689689,126.94727889289432,29.978010671467107,5
-293.37531334722,141.8346904279606,18.193883200866978,1.0011829443877235e-15,-3.9958742800406145e-15,101.87206727688255,37.667863723703846,38.73155500818638,4.7302873477646,2.142633377152413,310.5591611478322,146.75131129329966,42.79194713119465,5
-176.5605964395394,110.91783725453449,-37.23771795905414,5.66801427294885e-16,-2.4481579395369926e-15,128.70508520288297,40.63916071926777,35.649309573340965,11.118733785021274,6.493545860932462,218.4917462335071,118.12835394260718,51.55114850179347,5
-231.08966904221478,108.57389354743864,-21.912725700516404,7.85458295916878e-16,-3.2144965844838115e-15,154.41144552476385,47.5424018873872,31.044016580262632,6.014444269435205,3.0160719270741136,277.93044030312234,118.5266650896429,37.99866462208499,5
-164.85344205383186,119.64663459026593,-39.76952556828597,5.387181493269339e-16,-2.291107169458058e-15,93.34527554576947,32.510488041590776,27.423181049859604,8.996874352349968,5.305274925586469,189.44655664253102,123.98487408341002,48.30782568921862,5
-199.2915258191564,147.93547123120453,-14.372753468474896,6.914777075379815e-16,-2.722940429754923e-15,94.19841691285154,33.53427788038154,25.218476795821644,9.87716805666564,5.514307364448491,220.43242504725765,151.68866615985914,29.026670738597492,5
-155.7038489094706,110.85648099957653,-25.0130670313829,6.729991111912948e-05,1.0557323347755725e-05,110.58988463181778,37.92966257906263,24.902623010853276,12.917424617582073,7.690670388003148,190.98118008877736,117.1657743667963,35.295809314097525,5
-198.7006155535909,131.65915114915265,-7.489448320520768,6.749879657311401e-16,-2.8195116854571773e-15,95.57109178301792,38.27876389869011,23.666681500547064,8.713979143550334,4.410416803807978,220.4898369675436,137.11088887074976,24.823449586914546,5
-229.2263169414255,116.50439868869174,22.361675396797875,8.094236829779466e-16,-3.1740226894511798e-15,95.06744482450914,34.520436571950135,26.636518717477713,8.651808418348537,4.186437734836498,248.1582628968698,121.511050752315,34.77856604200777,5
-183.49565187712474,91.72871018674613,-58.27688557507569,0.00016131794215544184,-0.004899987996293913,138.4792483091825,30.63617872610606,39.66400300810982,10.17126614166963,5.1153387987768175,229.8850940580689,96.70952238255539,70.494173709306,5
-143.19528140673197,129.73685610023364,-49.19205884051534,4.46451269076287e-16,-1.967794013323785e-15,70.18140537381693,31.628312285846118,21.95956358838632,11.03680751962488,5.993045307470267,159.46886303412705,133.53651923284406,53.87096700413967,5
-205.55600159762312,136.41360843929178,-31.722377988764162,6.873370796820497e-16,-2.888762922069082e-15,123.52634298727982,47.78145050672151,32.67610518544012,8.845184556293527,4.762051174216711,239.8166533095922,144.5397508644411,45.54159763723683,5
-107.20383382668516,119.72776860535447,-26.770517411417227,2.9349988124576664e-16,-1.4849899514774908e-15,109.09174954041347,32.138500069978534,26.3107868247823,13.031596065501663,7.050953262252151,152.94989965648173,123.9662121788244,37.535557886011645,5
-166.63225208373515,97.51350402931035,-35.53186705365247,5.118101169402465e-16,-2.3480812359029466e-15,115.61303204431591,38.989330895494255,30.29357068909917,16.67904505062999,8.907489476620498,202.8119340990009,105.01929056965044,46.69276176682936,5
-187.5818631418633,128.40476266632862,-28.14304284877033,0.0008950429601929532,0.00032035438388051626,112.25623131984817,36.57121666164764,29.8484358188412,10.609976113830633,5.736806239145676,218.605619438083,133.51118666055422,41.023895251660406,5
-138.08470483148352,117.62718840439426,-34.6598996250114,3.9638307276226823e-16,-1.908245483511775e-15,99.43729527943951,33.020176689683666,22.56479774038697,14.978814148964723,8.318959040214152,170.1621620716203,122.17400509331266,41.357934415060406,5
-152.29248262131426,140.6442452255804,-20.1498364588675,0.008510796904808358,-0.0034566675365895866,56.95748577534076,25.715104548095617,28.949754421864853,5.467772341076669,2.686669211020531,162.59506588089153,142.9757682860724,35.2718611701366,5
-140.0926129763341,109.70029583676103,-32.41814397947742,4.171909925262948e-16,-1.9270728160958764e-15,123.1800697972356,34.35081451180603,32.976318480182925,9.188711259722503,4.673751961760732,186.545623925593,114.95274404857587,46.24255226066768,5
-155.97747989251454,129.76522279127988,-33.504272331182015,5.050845952993483e-16,-2.101531799986245e-15,94.3845635043306,35.93438407521015,22.06397867806766,10.487564086484925,5.350519405601077,182.31132729899917,134.64877647024954,40.11677229723539,5
-133.54117731905976,99.88720549213302,-27.346511640466833,-5.99587487067734e-06,-2.9674513656441288e-06,114.94351818264728,36.16681183855772,29.969027597558036,13.968926840082815,7.502357508220164,176.19664699410467,106.23319678703663,40.57060899278421,5
