mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_delta_mfcc1,mean_delta2_mfcc1,std_mfcc1,std_mfcc2,std_mfcc3,std_delta_mfcc1,std_delta2_mfcc1,rms_mfcc1,rms_mfcc2,rms_mfcc3,Class
-116.34195519925665,165.58821231084534,-57.70278200110694,3.948311159493546e-16,-1.595839624023949e-15,68.02176966306129,29.74724237894746,23.381034570317063,5.9995115934656,3.1403687236156164,134.76799207408416,168.23898027940325,62.259809092589045,2
-255.48079669999314,185.00745992357002,-82.45322977335421,0.012174210264598398,-0.0005910144422551956,87.72636709591083,44.07775914227661,36.627225181249365,7.963164991663729,4.116043181293284,270.1228479161097,190.1857225934058,90.2224402492833,2
-104.50814702957054,121.2659478279597,-66.83373421414743,0.013570008605734186,-0.0010895311758187991,51.074598237097184,25.956216554703357,31.86154556499961,5.584139694708999,2.766135477379051,116.32096707230052,124.0127222523887,74.03989542670796,2
-215.32399769170328,192.71409754565093,-66.76092576589353,0.005718248330298276,0.0008430511943114787,63.11576638943582,29.488283775732995,30.793584351959712,5.707098343363111,2.640759024384832,224.38365347962065,194.95712932045552,73.52051445930181,2
-247.5805964005488,221.13481090472928,-62.668763354551295,8.530290529212711e-16,-3.672366236134369e-15,57.44130946031361,35.10238207892489,18.87029021231623,4.733704780996371,2.712152537967513,254.1567542808315,223.90351006959492,65.44816080751079,2
-271.91206523322234,156.64278923922646,-36.54911756553842,0.0032155957385540026,5.7180821614792767e-05,126.47150716944013,40.99757210264641,46.960220881657946,4.754172944978049,2.224716061712018,299.8853336612278,161.91900549026485,59.507145285870095,2
-210.5614747620216,185.68400065485426,-45.86767507728582,7.27975089434293e-16,-2.9948347803421445e-15,77.91504691907427,38.50022972536557,24.71615422347883,6.801982841339429,3.3491480437123395,224.51478612857326,189.63337203165966,52.10308912717419,2
-201.9214009406521,224.4101837709898,-16.114049915549973,6.994926791650228e-16,-2.8943575031592085e-15,51.77068913114991,31.82113544249774,24.06007590763514,4.176010874932848,2.0046958205856344,208.45252795528708,226.65505783233516,28.957725348549065,2
-220.29656003571796,175.3057612980128,-39.22376736684909,7.65775385706147e-16,-2.8579045465110872e-15,74.12173598855956,35.17428665161921,24.50601972358923,7.026134376407193,3.532556064740211,232.43193866060753,178.7997214363773,46.24985328778504,2
-203.5585389396289,137.0953204833901,-54.33278455827402,0.001416090758337025,2.5504341030952316e-05,77.1299969663086,36.752828055194605,24.56290991159105,8.264359081752186,4.081848920972082,217.6812238280077,141.93624367475047,59.62707456500577,2
-252.1188481372186,203.16450450386554,-51.10470477398934,0.014251299516193607,-0.0019963933437746285,50.983750290468755,31.20009923802428,30.125761325758766,4.634566969082453,2.2676844940445093,257.22219262676145,205.54625290372908,59.323286705080584,2
-190.93639961097577,198.8175642883062,-51.69211142612027,0.008644126276873759,-0.0011694897975069321,46.30040959590427,20.725732799048043,18.988190895712076,4.726275770596022,2.1005456183355706,196.46993822249433,199.89492207055258,55.069281611279784,2
-203.7807761474756,186.42790965684685,-21.342731047920395,0.00011840772604658625,-0.000217675689895943,49.360011255710454,25.192528113396367,29.517708886911915,6.21389655635396,2.933915720786673,209.67359261106634,188.12237764754548,36.42536625095681,2
-238.30644094505388,208.10143285359197,-74.02192533408582,8.341461949940484e-16,-3.1082237615853268e-15,59.99039948181096,37.2669614827835,19.837711775622754,3.7273173284490833,1.992437964946308,245.74134333865297,211.4119977056111,76.63406708936735,2
-158.35124681060887,180.01287014604605,-60.499941700487746,0.013612025779655295,-0.0008376921824407445,38.798612709528385,18.590965462413937,15.84180085332608,6.30278339771466,3.4507869570854317,163.03511804104764,180.9703219178269,62.53963223459873,2
-196.47572395506248,183.56255585086765,-71.15301204745901,6.948703873497658e-16,-2.7434870745108704e-15,56.3468226089755,27.342233185301478,25.85430898524108,4.979642953989371,2.3122432002365865,204.39587696867386,185.5877410446668,75.70466575139321,2
-192.16497283279276,166.11867598299335,-72.24217574879779,0.003464375248947986,-0.00038627776109157824,62.22484563447079,26.357656319241954,28.298117104100065,6.023871105722871,3.080953203816785,201.9883862950088,168.1967317072065,77.58682483874146,2
-332.6537895285049,127.34861601430313,-7.472136068890503,0.0008130073618745175,0.0007390976016991466,79.41378261305597,56.52232232463342,24.232808834688022,7.207020530691113,3.1183424763542975,342.001597301224,139.32854309770192,25.35866403126451,2
-178.70542487030633,213.02420462740642,-68.18618059449399,6.149486158915013e-16,-2.5341491699387873e-15,48.954830171381175,28.404766040183688,27.93370022398398,4.4414041178812385,2.3549875973234036,185.2895147470182,214.9096147010103,73.68613731407252,2
-253.41967937290795,204.45917003436193,-78.15672152248996,8.74056754449663e-16,-3.4618054587506504e-15,63.87907481558749,37.73662454040147,23.38795030828351,5.144933507169763,2.6033790731392346,261.34664737234124,207.9124937151285,81.58105992671818,2
