mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_delta_mfcc1,mean_delta2_mfcc1,std_mfcc1,std_mfcc2,std_mfcc3,std_delta_mfcc1,std_delta2_mfcc1,rms_mfcc1,rms_mfcc2,rms_mfcc3,Class
-167.15969452821128,152.88781728091237,-60.43681505609044,0.019618000200080598,-0.0011745752442413402,53.866903960116346,30.530820333901715,20.67914353157884,6.438479080916032,3.6101683458137646,175.62461905158202,155.90643239835435,63.87672182668518,3
-142.82832232933302,174.7438026867451,-40.71301737027133,0.006903105589809328,0.00022658819657673485,70.41506567869062,29.14164380448389,20.0185848412819,5.781643883406803,3.864818625449248,159.24261720389478,177.1570827854521,45.36841988034867,3
-353.2596530546025,187.05962270916208,-1.8986950113347,0.0018589594770132758,0.000793493717294655,52.57088906898744,36.12831947400464,28.333827199433305,3.6660248562413904,1.6214403454467368,357.149941696428,190.51655549088068,28.397373232632162,3
-81.91640079030681,122.42504050873904,-40.20461859480981,-0.0006715517310884195,-0.0021618669221232854,89.66958249853532,34.13687286353564,25.507266715795247,9.347273941307666,5.7619664001840265,121.4534097664607,127.09530531246068,47.613359592291346,3
-102.19291363081726,122.68829027141474,-47.94073803336231,0.003399368718794666,-2.8608394950191042e-05,88.09252515239831,35.09021597033467,31.796214790947644,8.420446511273807,4.161865910025458,134.9210309183917,127.60775770527296,57.526634163798846,3
-185.82030956676402,169.43994934715442,-9.632669467456354,3.2955915025977364e-05,-2.5620164827826394e-06,82.66811415379446,38.35798368518992,21.376314900136716,8.309827105858053,4.356400518428643,203.3794594968548,173.7274628467231,23.44643170674533,3
-34.32298493097305,125.7311350009974,-51.35149951913275,6.803521108415082e-17,-4.48518585571687e-16,53.954075886893676,28.855106666442587,15.045792613980138,8.440329031369275,5.279981283122129,63.946146087004216,128.99974995855928,53.51030160862851,3
-168.66150733726124,173.7019176607267,-35.561519526919625,-2.1905407623074794e-05,-7.394429435831008e-07,48.65693336048738,30.384854609601234,22.289964527141603,4.655216804556267,2.9892492972134046,175.53974256937926,176.3394328806251,41.96980092500698,3
-138.54670439006188,141.02936110444847,-42.2455493429876,0.0007513364835306846,0.00023166855395811316,100.30347142263044,31.07678943081688,23.00609877213589,6.37230602374673,3.872815670652915,171.04378292348903,144.41276790802206,48.103711083492016,3
-212.96632781383596,174.9571157322287,-10.676255939246477,0.018142597804474643,-0.006490669616633182,53.978097434117835,20.95831096604257,17.490605680413026,4.852448353175823,2.319670599535985,219.70045922828055,176.20795425828481,20.491552599741976,3
-212.93232104674374,151.8034415276213,-18.604163276130382,0.00928357446388058,-0.0013803274261427287,73.19959815872838,24.278565458423888,26.516637829172875,9.246144461829346,5.398056203314591,225.16295103092085,153.7326692682753,32.392081948655914,3
-215.317320139882,134.64919585768828,-46.74667217379926,-0.0023914391607845102,0.001313193170357912,115.63988633101557,49.098271808456325,25.391866066691637,12.259295350566244,7.051491953003541,244.4056702756109,143.32147864049952,53.197727598774975,3
-156.93720623991177,156.7160048892723,-43.0399982822161,0.03933932832782114,0.006362772904344621,50.976539129592695,31.16233808643122,21.923376493912798,6.610628237610586,3.5868377211182634,165.00877020334255,159.78422169747384,48.301924278718054,3
-197.15645606911445,87.93309000330777,-3.5971574095109933,0.00031470703593779084,5.079930650726831e-05,87.08260055181155,29.600256865218842,27.16895394557335,11.3549121629352,6.010034563068032,215.53201035716023,92.78148265692224,27.40605042550797,3
-339.9582322157554,135.28622819223168,8.305602992289558,0.00020880726051671615,-0.00010466444204254566,63.49940719675296,35.7564036737949,32.925312843145164,10.36700011434238,5.433484564266178,345.83778620272324,139.93171171026233,33.956726386454115,3
-146.6505617339195,157.8236393558811,-40.1259111835148,5.058503796391274e-16,-2.0394622681100516e-15,62.989316194610936,27.122071476909706,20.787489313491047,7.873312139239128,3.8352853050675106,159.60589341104796,160.1371534052414,45.19080061545515,3
-303.16006243677003,117.07544189105677,-2.769213604260743,1.0273251797739668e-15,-4.132193759313672e-15,110.90599274130281,56.694173713575786,30.4588328017178,16.96745498660562,8.686823810539467,322.80979334989235,130.08031529424932,30.584457484628086,3
-416.9118602161735,108.79788377394009,-24.82861113656192,0.0047972668446158015,-0.0057177049301291505,103.17434146255778,53.83468018899441,44.63222327281472,13.213603011538096,6.070763210584716,429.488584161608,121.38843563016653,51.0734303258063,3
-134.60684405304428,114.30503828699653,-36.41936545380863,0.01563157131960379,-0.0004180777437683847,102.64798990993182,39.200614723081756,25.337293343758827,10.03927355679459,5.520979450561149,169.27968660908502,120.84010084594946,44.36607503538887,3
-98.06611998043306,141.4956848590879,-47.66798014381595,3.0671461102254366e-16,-1.1371923445240528e-15,110.94785960922101,42.58315172665954,21.513299423138395,7.419530600388991,4.508608105080621,148.07562743370062,147.7645209267706,52.29778564204071,3
-235.89995855879215,155.9688796339574,25.9001659918744,0.003925700909591079,0.0006814724227368375,79.15944380320649,49.19728471702443,29.733685899973437,11.445849804342563,5.798965261322538,248.82726536951867,163.54407429741946,39.432355694339726,3
-211.2552710277072,162.80016063784345,-103.7817900928192,0.003198770068499175,-0.06834689825490749,47.54585357946636,22.112584964682377,26.21452489117898,6.9447778494761625,3.256924060596782,216.5395985255124,164.29503558393947,107.04139979531391,3
-213.0396094921524,128.77117280570198,-33.374361348784596,0.02618780000410404,0.0019044202019817612,69.61154952400467,27.398032301211906,25.43500396726285,10.837274466882342,5.772522163592636,224.12416879868564,131.6535875687944,41.96173759812532,3
-164.42704359217473,143.14133699306126,-23.284470476142502,0.001602524790788528,-0.0003668294594897529,95.28811741577307,32.17968493473053,29.920998258816834,7.443954792279624,3.7144728617388254,190.04230577717448,146.71392053469108,37.913489712218144,3
-150.47663923546568,103.3531880587734,-22.183193391682654,0.01772350220067581,0.0016551388426039543,99.65642667486351,32.72015246719905,19.948917223116485,8.650558009906158,4.9855509068930575,180.48441022205478,108.40890119998879,29.833762207062428,3
-172.65772878678516,150.0707788946523,-12.540730079206787,0.0001062155991457264,-9.099680871266073e-06,61.35643823613733,28.34000268280824,23.106329796762292,7.687045910915136,4.150474937201942,183.23565106942476,152.72326093332737,26.290157618323,3
-343.37759114449136,132.60552449107522,-6.402897194162869,0.0005576987637559025,-7.530004474998102e-05,71.13650628764286,47.722327259397034,34.31422608542384,11.000792143718247,5.203963383830285,350.66875057097025,140.93135082232814,34.90649229470932,3
-158.88615675664897,180.4475656081762,-65.06129479757888,0.012780389531958269,0.0008396418344257245,36.73876980906229,19.042782839292318,16.405300668084298,5.041732743352347,2.751199846242648,163.07834931707427,181.44958394050263,67.09773446807061,3
-160.63863039551768,118.374715121678,-53.620148211789484,0.0009718911910032162,-0.00018123796548707993,71.59453983548129,26.24360413515353,18.77863528970869,6.446217086183348,3.4667812657074926,175.87082677238445,121.24891726585054,56.81335615502893,3
