Filename,Avg_Peak_to_Peak_1st_MFCC,Avg_Peak_to_Peak_2nd_MFCC
01-MFCC.csv,4.505187703347323,2.974030879399693
02-MFCC.csv,2.7295100208039873,1.8095087700852746
03-MFCC.csv,14.384958760722302,4.610735759975888
04-MFCC.csv,7.0442032290979535,4.288607134117832
05-MFCC.csv,4.883191446558742,2.4405511403483855
06-MFCC.csv,6.10310296602141,3.1249016059241486
07-MFCC.csv,6.9205209369736185,2.508180799180099
08-MFCC.csv,8.728024039524833,4.140018805411343
09-MFCC.csv,2.431478168335187,1.6901892481646275
10-MFCC.csv,3.8111298822146074,2.341966303761322
100-MFCC.csv,3.095224079532461,1.763014196607801
101-MFCC.csv,6.936864815952981,2.5162268158410295
102-MFCC.csv,4.613125593691526,3.0839358972344293
103-MFCC.csv,12.495160106070829,5.079354587211345
104-MFCC.csv,8.28932592953236,4.72803849134238
105-MFCC.csv,3.8266503495846877,2.5513105103026366
106-MFCC.csv,6.537392237246389,2.921713894122902
107-MFCC.csv,4.316501834039976,2.6600511152436965
108-MFCC.csv,3.312320743483477,1.859239829018432
109-MFCC.csv,9.903952139319907,3.6702379995649466
11-MFCC.csv,9.138973966252316,4.601467636627876
110-MFCC.csv,6.382036782533897,3.563357568324745
111-MFCC.csv,3.9902875301924903,2.3225992428589093
112-MFCC.csv,6.641835832273496,2.8997740165182897
113-MFCC.csv,6.5507636286948205,3.9670069618667565
114-MFCC.csv,5.46122575512676,3.224839331114758
115-MFCC.csv,5.312954935861078,2.385815637337322
116-MFCC.csv,4.182022248599233,2.4119545606015924
12-MFCC.csv,6.801955922069847,4.142022401230649
13-MFCC.csv,6.95612873467285,2.979166246687153
14-MFCC.csv,6.262376360525511,3.547584740901314
15-MFCC.csv,5.431602345762389,3.191791237112781
16-MFCC.csv,2.7226090608291704,1.769683662327987
17-MFCC.csv,3.21115812243878,2.081448432297351
18-MFCC.csv,7.092354148449263,2.877260202649804
19-MFCC.csv,8.170252006969157,3.8268271537168843
20-MFCC.csv,13.537964692164877,5.817290203503432
21-MFCC.csv,6.6887542797892685,3.221707672359317
22-MFCC.csv,8.751367700522895,3.8447477468578666
23-MFCC.csv,5.949869971923978,2.7336937665957053
24-MFCC.csv,8.756481444386798,3.759759064982201
25-MFCC.csv,9.066082643709182,3.3051993495978844
26-MFCC.csv,3.7837166550463874,2.7004985074500985
27-MFCC.csv,1.9105253880934436,1.3389045656141674
28-MFCC.csv,4.874754965184291,2.6530532188283353
29-MFCC.csv,3.327505664051633,1.79917699242753
30-MFCC.csv,9.447648399883489,2.9414474059254334
31-MFCC.csv,4.871346962452603,3.218866952826505
32-MFCC.csv,8.07122225326545,3.306876485448974
33-MFCC.csv,4.971797577219142,2.4385365289781986
34-MFCC.csv,6.909251907976404,3.5979550160489047
35-MFCC.csv,3.2993638219758723,2.5058427959971743
36-MFCC.csv,6.767484563522662,3.1727791980513644
37-MFCC.csv,7.049553442179357,3.906112203986701
38-MFCC.csv,4.37145326046009,2.2086815586774735
39-MFCC.csv,7.835324697742256,3.7797004112484687
40-MFCC.csv,5.0368302699477745,2.8798684895859994
41-MFCC.csv,8.567075947833818,3.761372159397262
42-MFCC.csv,7.557036253306769,3.595191613166196
43-MFCC.csv,7.291630354480778,3.6325756619802885
44-MFCC.csv,12.129196148938357,4.403344674879346
45-MFCC.csv,3.442369752613562,2.0738492215858892
46-MFCC.csv,6.607976394925928,2.7079956971081347
47-MFCC.csv,8.297691757458786,3.3945897891234416
48-MFCC.csv,6.037008430251318,2.925339418496755
49-MFCC.csv,7.8817983591922935,3.6631050162494208
50-MFCC.csv,3.516368110421145,1.9860640694212242
51-MFCC.csv,3.7518701068649087,2.1882265809037054
52-MFCC.csv,9.443648354804271,3.484003192463701
53-MFCC.csv,9.435236967868349,4.761632085364016
54-MFCC.csv,7.8017922515660905,3.818645210586327
55-MFCC.csv,8.238299470826993,4.027296373283059
56-MFCC.csv,5.247780044403994,2.7874072596204975
57-MFCC.csv,5.463731487849695,2.7805427272727274
58-MFCC.csv,6.22566008525436,3.3998472847237644
59-MFCC.csv,4.357478349469152,1.8092019140990423
60-MFCC.csv,5.385049701277668,2.9929545937781175
61-MFCC.csv,6.369316661795179,4.905596190009817
62-MFCC.csv,7.224880492998328,3.7909941742638162
63-MFCC.csv,4.5529314779657115,2.4873960573581866
64-MFCC.csv,7.615762578379954,3.3816130350815854
65-MFCC.csv,5.646016564303154,2.8145278062434604
66-MFCC.csv,3.9129571624462014,1.9742313523371033
67-MFCC.csv,3.3436215308853443,1.9519263471791028
68-MFCC.csv,8.465158193742555,3.7107903776124522
69-MFCC.csv,9.111234686627535,3.456051037831329
70-MFCC.csv,9.739831948330183,3.6061507436154048
71-MFCC.csv,5.704923514599892,3.1821672680112814
72-MFCC.csv,5.9316357846944605,2.478449597497534
73-MFCC.csv,8.60408420648738,4.080100708870301
74-MFCC.csv,10.033474483139956,3.7000905893129077
75-MFCC.csv,2.854551009159034,2.0264471016752705
76-MFCC.csv,7.753879097745515,3.135237037668217
77-MFCC.csv,6.634255655256854,2.6395433216886346
78-MFCC.csv,11.157904323691142,3.430955663855644
79-MFCC.csv,6.331755686989289,3.1738483370079598
80-MFCC.csv,3.625168901539796,1.9403822048796358
81-MFCC.csv,2.9831410754840824,1.984381840445958
82-MFCC.csv,4.353458747279323,2.1879760486240882
83-MFCC.csv,4.34389327091649,2.527403170509591
84-MFCC.csv,3.5748589361821757,1.8265471785212262
85-MFCC.csv,7.085894465945361,3.8885286263673247
