PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,avg_peak_to_peak_1st,rms_1st,spectral_centroid_1st,range_1st,max_1st,min_1st,avg_peak_to_peak_2nd,rms_2nd,spectral_centroid_2nd,range_2nd,max_2nd,min_2nd,max_delta_mfcc_1,max_delta_mfcc_2,moving_avg_abs_diff_1st,moving_avg_abs_diff_2nd,class_label
-6.358752602727023,-4.349334509337165,-9.347119449091911,-0.3598812604423617,0.010678445881367477,2.9354010326149256,0.0882116001847497,-3.839474764087812,-2.1826775335382993,2.043644737521719,96.08112251515152,459.32632030396593,-8.021484913192223e-06,494.18837,-86.89079,-581.07916,51.53559309090909,79.74223519874622,-2.1120762636195166e-05,176.57434,176.57434,0.0,6.866834611,3.6864229350000004,30.094139831970047,16.552971144675002,1
-1.6029598698161747,2.23297000685406,0.9436661697304427,-1.5123614335561488,-0.1140123396701933,-1.6014473597519798,-0.7537155486647668,-0.11126489604137754,3.409974276739367,2.3033109598900854,74.4646780151515,268.7311455952497,-1.6803988473013236e-07,491.26891,-65.01509,-556.284,32.80443418181818,115.71189912156463,-3.1412047593008416e-05,192.01538,192.01538,0.0,5.7355407925,3.3456565554999997,37.421626525090005,14.286559195179997,1
2.209490623409393,-1.7463166568782675,-1.5802788033898605,0.1098872590296938,-0.20769188952953868,-0.9667559793541464,-0.9952031138075986,1.3818747626392929,-0.3918969143919382,3.3516898298254625,86.33534371212122,308.79852477569676,-1.536428567411368e-05,426.22589500000004,-110.297005,-536.5229,55.007413986060605,156.55727626393514,-3.078921153039008e-05,240.46943430000002,236.54318,-3.9262543,6.8813766925,4.44228046173,43.65766420815,22.8518464125273,1
-1.0375085091773382,-1.6359042413771097,-0.27105248236657875,-1.765420166414614,-0.8596533415011012,-3.307217666231514,0.03267162071738814,0.5287055678776974,1.1818547419029464,-0.8152862003349702,96.66950166666668,398.49275666934875,-1.2467417507849478e-05,350.26074000000006,-202.7193,-552.98004,66.23049895454545,139.0706701529703,-6.3217060479288525e-06,232.82637,232.82637,0.0,6.73614129,5.1522688833000005,50.83811679654999,32.429004264557,1
-1.7309008061403541,2.1249739602223205,3.5117646334909076,0.11640568324538639,1.9634719477578417,0.31775434361555827,-2.100859811975463,1.7520281651378997,-0.4029722462376919,0.02688556628795893,86.11153363636365,245.9277734666476,-1.269902638076045e-05,395.77071000000007,-139.73985,-535.51056,50.791498272727274,181.64963211204696,-7.438233878611324e-05,220.63377,220.63377,0.0,7.193558374999999,4.279105769,23.615252824349998,13.764937462525,1
4.62023814787794,-2.5769700276735716,-2.90130998213997,-3.862973773202185,3.99487163284878,0.3937595809467792,-1.3743041920555756,2.891585104406612,-1.6216048818240592,0.7566248422702869,138.08943166666668,344.0254288185361,-1.036470484867985e-05,457.718425,-61.139675,-518.8581,75.72173162424244,116.70344777396744,-1.0854346603536679e-05,211.72945769999998,207.34738,-4.3820777,9.495014650000002,5.751399588499999,45.680557145625,26.3386394298265,1
-1.309270293049011,-6.44912584400189,-3.1151081752679044,7.008302034449071,8.16157171368467,1.2703056010211835,3.716618180623055,-4.271180124831048,4.949648825679925,-5.830326083987385,77.85395722727273,359.39308830695853,-1.932399953704069e-05,506.746362,-36.457138,-543.2035,42.914418115606054,195.7815165863161,-1.4614683057053745e-05,287.6859,287.6859,0.0,4.8436916545,3.1290876663150002,46.108968423440004,23.59025637325387,1
-2.377239619285365,-1.0785085964316041,10.654844903091671,-1.257135605377068,1.6285119931654939,8.075048100402594,2.0933382053025684,-0.001960436896963482,0.4879856104853662,-3.135001500499717,70.80923818181817,257.12441526137223,-4.1643994703158546e-05,385.15786,-199.1486,-584.30646,38.31926433333333,249.35864940912347,-4.19698483907609e-05,273.86484,273.86484,0.0,5.762781059999999,3.9481970075,18.66499633105,9.749476385574999,1
-2.238309823637063,-2.173618342794956,4.848185188963679,2.5116932203112325,-0.22455797706229688,-0.5201400491680745,0.35721355239913943,0.9748995653502573,1.1234164047868604,0.7170494660866962,86.01260803030303,331.20757712272484,-1.252413316387274e-05,384.89304000000004,-194.85646,-579.7495,34.185613136363635,203.95758930924296,-1.0338505735246485e-05,252.87105,252.87105,0.0,8.145843565000002,3.5055783849999997,23.38482296265,10.984389853075001,1
-6.369765320535051,-4.353974841952264,-9.374722623585438,-0.3592416512246582,0.016676635762949515,2.938193375821831,0.1034058900656546,-3.8318464247127255,-2.206786749279569,2.019464759408808,96.17246499999999,459.3289544999628,-8.006811249513688e-06,494.18837,-86.89079,-581.07916,51.4616755,79.7527500118501,-2.2449997542399234e-05,176.31677,176.31677,0.0,6.871576780000001,3.6872550284999996,30.09230795588005,16.552936490665,1
-3.7449326239710707,2.641502485562373,-2.8385233291615273,-2.0847852553818953,-1.3645589198567187,-1.2659726922101484,0.6458491984847029,-3.696025751314549,3.066968804645072,2.5182938788343576,96.59978457575758,350.95960265502845,-4.236214170219685e-06,525.48788,-86.44372,-611.9316,37.962074878787874,100.57896750184696,-1.819807209048937e-06,176.02753,176.02753,0.0,7.8524298975,3.89702630593,38.52684360560002,12.8514280592434,1
0.9337182167582048,0.15090818851778862,3.793329766077894,-1.4236918690565437,3.4895795703199233,-0.410367762268404,0.4298931080761421,0.3535720170593259,-2.6767940929396454,0.5951611944050667,97.13542165151516,188.8473592814063,-3.140264636767984e-06,442.12674000000004,-35.68494,-477.81168,51.61804031060606,211.79986317377663,-1.5113066638949051e-05,271.3064,271.3064,0.0,7.1110579505,4.519976429250001,32.242307044884996,16.825336177888502,1
-0.040443528654481774,-2.5148894769142203,-0.9024402705060648,1.9066185378675544,1.4634769199909896,-0.8996549110244573,-0.15542192846063896,1.6408213949110768,0.10232752572127023,2.2205365857222996,137.31637712121213,323.7457689915623,-7.615415966145317e-06,455.16283,-139.75737,-594.9202,73.24177550515151,167.4896841660794,-7.997269059283467e-06,265.4032415,259.40533,-5.9979115,10.797024015,6.130517040140001,60.3177225497,28.9170887331725,1
-3.943596740531607,-1.8134751309172783,3.4616645324457354,-0.8462935155237405,0.025815046391745613,-2.712309768466718,0.35980191792011507,1.5256163543382428,0.5314975013224815,-1.9327161059267655,55.002265606060604,345.22950634126244,-6.692862930259024e-06,371.21890999999994,-206.34639,-577.5653,37.22440840909091,194.7470179088381,-2.6243230018956514e-05,248.33113,248.33113,0.0,5.1452290199999995,3.8432070750000005,22.831450546550002,15.609232854139002,1
0.8788326806925798,0.42775157599867947,-0.1346164376152828,-1.6709420221492586,-0.8891967030017276,-1.4469952407269884,4.680243062515983,1.918116875687754,1.5760074339970773,3.0633318493312305,111.71265545454547,284.5565312150216,-1.4191181270010988e-05,475.83513999999997,-103.04626,-578.8814,58.37676825757575,153.9202735924469,-3.3206167808386795e-05,236.42555,236.42555,0.0,8.7884141,5.05364072,34.5648727242,18.374087585804997,1
-3.802941122758015,-1.0787422504206308,4.623935236573273,1.055928178441418,0.8601288087463183,-1.612761764152514,1.8964925407373403,-1.0225070959861062,-1.2846482498424023,0.6363850756607996,95.58438318181817,343.64730171044533,-4.2837494716342304e-05,479.42981000000003,-220.64294,-700.07275,46.372762106060605,175.8342614838026,-1.690315839816528e-05,238.11633,238.11633,0.0,7.439397195,4.4122732915,39.777836390850005,19.26962400479,1
4.4495245237514025,-1.8993665842148737,-2.106699192960937,-7.367194670192638,-3.344509591035918,-0.17725540819641877,2.6957754459256864,-0.3131537400506547,-0.9012978103734548,-2.3195589191722097,41.983355606060606,432.50533872118376,-3.800090799434817e-06,312.42401,-259.25354,-571.67755,29.174061666666663,151.74928358153966,-5.386747341227544e-06,235.6336,235.6336,0.0,2.817396535,2.22818989916,25.90400681030001,18.00111110044,1
-2.8360378036913456,1.9458924307811143,0.7846169371615653,2.1625645150315154,3.448090298499415,-2.7416257529071433,0.5011718676623733,-0.6785474218806388,-0.9906363107591821,1.8961949315338138,58.67586151515151,209.0416708740378,-2.140977866809934e-06,486.85742199999993,-38.240578,-525.098,37.89690259090909,154.48503939728056,-9.08412193361214e-06,226.76189,226.76189,0.0,4.2099296635,3.4578536224,32.875641678084996,18.7884156840871,1
5.998296055232299,-4.19036327905259,-4.116535046725483,3.8682352634038115,-4.656566569919318,-1.9307085325092557,-0.44150327533326295,2.2656635818638446,-1.166666265526148,-1.9490886599225767,47.62137227272727,414.36118451105744,-3.059252910969153e-05,508.942924,-50.065136,-559.00806,29.720573864242425,108.13210940945912,-3.720163372554459e-06,187.97795,187.97795,0.0,3.1308506494999997,2.2373258363949997,31.47442826430002,15.8094253732904,1
1.6717025874406448,0.3941180011299959,-0.4215865608710731,1.2314657589842137,-0.7871797935611796,1.4635573811997598,3.043172918900434,-0.17657591305248052,1.026915063018091,0.9581479439028416,116.80433610606062,232.26254539721054,-9.747423069377183e-06,493.74746,-64.66924,-558.4167,81.54968487878787,161.2902017048702,-1.0894900966908889e-07,225.80508,225.80508,0.0,8.445918424,6.622221113,33.99119426947,22.755296176340003,1
-0.8488521549412468,2.190112522665737,5.121886349812697,1.9008437740741604,0.9390338944380142,0.15173153891631777,0.8933966286009742,-0.8793303189922621,-3.294518493877493,0.5753965480516096,92.75649215151515,124.46765398149206,-2.2324089706913367e-05,491.66653999999994,-20.99036,-512.6569,48.757135409090914,194.01013466759198,-1.949763527809081e-05,246.43892,246.43892,0.0,7.7210314935,5.5024655164,27.52804478232,14.039452472317,1
-3.4436820721084507,-4.6451589858862645,0.035544353163048464,5.395003408301754,0.48267214743517795,-0.6295773604371006,8.21589805818156,-0.556696927611621,1.9935655006909332,-1.8409862992578643,101.28685893939395,367.786675969113,-2.103331171378415e-05,428.54215999999997,-169.12424,-597.6664,57.720889257575756,204.9100982431093,-7.431606450609942e-06,278.407,278.407,0.0,9.40752939,5.88815294,32.79807486985,20.44701117204,1
-2.995234234163505,1.0032930699271994,-5.245921989478023,-1.970039946948294,-1.945579291273305,-1.5412552635587242,0.9374896491509888,-0.46354372309825637,0.5819528784819071,2.636392410398175,112.52518333333335,392.86738112269904,-1.9871168209111397e-05,587.710386,-65.328674,-653.03906,53.250828228787874,102.71018520459408,-3.5590281341708194e-05,180.35468,180.35468,0.0,9.621561318,4.391112314599001,43.93461380295,19.4732597932678,1
-2.611240258923769,-3.7442252092396253,0.4760271903722578,-0.6413147214849125,-1.6461591816540078,-3.508120912713953,2.0416401044754546,0.7013716428226707,0.34923229676708456,2.0515001286819876,63.86367636363637,381.18612220830096,-1.1538903283617611e-06,438.5239,-142.7812,-581.3051,33.350482404136365,178.35025181211103,-2.872067389793204e-05,258.21735,258.21735,0.0,4.52420441,2.808594459342,30.272851611700002,17.59404265256173,1
1.582203359949234,0.5484295286121157,0.14518496737425174,0.2621778090973193,2.4048832759397687,-0.6670632170831604,-0.9159361538464236,-1.1807843132307965,0.26742285747628924,1.0984896817377388,105.2755541060606,218.59236509401018,-3.27906355324485e-05,462.589837,-45.492863,-508.0827,49.40693577272727,164.56807008752313,-6.189322861904623e-05,248.44492,248.44492,0.0,7.452383897999999,4.591872089500001,46.3256471509,15.613524653755,1
10.50291665262643,-4.956187774123142,1.1202727499499676,0.20147593678742037,-0.12599741979503545,0.7257599878985246,-2.0650895464446295,-3.6207256655246227,2.5697558718013296,0.16927248096122988,68.10565969696971,426.9456111748529,-5.838116871151681e-05,513.56113,-118.22947,-631.7906,42.67339901515152,160.99220570811397,-1.6291719252767457e-06,228.03249,228.03249,0.0,5.3482821000000005,3.691307044,36.474874386399996,16.6769578578453,1
-1.7834581799773168,-1.4575322730754636,-2.0279449472515143,-1.4379726741206338,1.4853175770613845,-1.4135660466825961,-0.579881092294317,0.5569331017697933,0.23363988463504862,2.4984916558909807,136.5007609090909,300.1452386293762,-2.2503680194614264e-05,480.9126,-65.4023,-546.3149,64.61501240757578,180.51909908661506,-1.083580770973781e-08,267.45177,264.49133,-2.96044,10.378374323500001,5.2781216201,51.38667953412,23.23956227867,1
9.288884805993938,0.442917832022872,0.16590127844183114,-0.5544235055401068,1.548702792099338,-1.8156193336930084,-1.6314150004789383,-0.7503756283600425,-3.6756621227670987,-0.553309473369305,76.82519659090909,213.71480934967133,-2.5688162944118514e-05,464.149981,-22.725689,-486.87567,44.29729195454546,136.7627965994423,-2.368747287372207e-05,201.61372,201.61372,0.0,6.0400469995,4.121964457,30.346504810539997,17.7175240085175,1
5.095321405301722,2.499786631323278,0.6519089965404824,2.9322920842677322,0.18625598774077445,-0.21543123907869016,-0.17837692485135093,-2.0233163236909597,-2.3256136382991883,-2.409807956739557,57.7234803939394,194.80385727373775,-7.456429227843808e-05,494.17054,-46.26246,-540.433,40.212852742424246,132.1219718201175,-4.0292693011948764e-05,193.45345,193.45345,0.0,5.0152319929999996,4.0772745705,32.252412898850004,16.409749902095204,1
1.3925374046510357,-2.2423282119953423,0.10447185359539386,2.8344906147166293,-1.1049356088021045,-4.0974571111627585,0.13922682276926016,1.6655568973224066,-0.4742356974382772,0.1318664316914318,80.54673,375.59672309301607,-1.0192877168509172e-05,423.12948000000006,-170.87212,-594.0016,48.44399753030303,164.21195225123407,-2.3197386774418386e-05,249.62497,249.62497,0.0,6.561264835,4.473690745770001,45.66887072665,24.629186355233703,1
-6.790449086308614,-4.051339573140603,-9.253571274058244,-0.6591655738797219,0.6030498545738523,3.2980705902305383,-0.6227497978512965,-4.261089573815721,-2.0312734341836025,2.03514483919122,93.29808272727273,385.7795936041362,-3.682209979205355e-05,491.19066699999996,-5.649083,-496.83975,53.092934323939396,77.27984831204881,-8.199355946339207e-06,209.86880200000002,175.03745,-34.831352,6.8459960324999996,3.6908792159299995,29.994444503240054,15.9842351117388,1
8.683188275671364,4.50123408382629,-5.822631712935787,2.185123066071275,-4.0313032816195715,-2.6367058536511583,-2.5315034299653485,1.8939048168187893,1.7210044056370117,0.6590779004055911,148.17717029242425,271.8217507600327,-1.1005175399508852e-05,528.12797,34.02007,-494.1079,52.76413862575758,71.58706458362832,-3.4779558924831036e-06,180.185283,139.09991,-41.085373,11.265481622050002,4.92978736251,49.262834102787,14.803507504774748,1
-3.4956713923771847,0.031826494773603074,5.796145756092063,0.5941004450679138,1.1774217737771449,-0.3931996724936736,4.893455987725371,2.4206810045763407,-0.986285000665356,1.6094599774661056,64.13624106060607,265.68097219986515,-5.589549390990075e-06,412.84072000000003,-178.47514,-591.31586,33.527982706060605,223.2307389824924,-1.2658034501018197e-05,260.13202,260.13202,0.0,6.633341739999999,3.8454492873,20.588689191999997,11.164418760672001,1
-7.052543890731982,-3.527578406571685,-3.1521770099221755,1.6077111230481418,1.9531107171155706,0.047153163149789686,-0.5372537028670822,0.10133078994519745,0.7770483180493489,1.504944204161822,105.87856293939394,333.547115124838,-1.7491903563542437e-05,433.50574000000006,-99.63446,-533.1402,56.818479548484845,151.8118995995605,-2.3766072407590665e-05,258.305222,244.81029,-13.494932,9.288930454499999,5.096808598699999,48.79067308946001,24.365816793222997,1
0.48964404405700324,-2.362516107677202,-3.138284166115826,0.443603711421522,-1.0725333981670806,0.13299650351061232,-0.08108145950745457,1.237661324946647,0.6058188828098667,1.8079918910736772,118.12435437878788,357.52957325183314,-1.5954878810452767e-05,483.809964,-55.984436,-539.7944,61.719364347121214,127.43042001726434,-3.562157273491209e-05,285.187595,211.74039,-73.447205,9.369336984,5.28098751261,56.68150496936,27.226311555219677,1
5.532090708423327,-0.6973205576038992,0.4318747513985192,2.9188849802461423,1.8585152274489123,-1.1553155440939613,0.5814958461703088,0.371685850292976,-1.8424256486566772,3.548663775940155,73.32534742424242,287.7671102283329,-1.0476916138049446e-06,451.45928999999995,-121.29091,-572.7502,40.71257044484848,174.2273983096238,-6.766301165885392e-06,236.76779,236.76779,0.0,5.213318595,3.537008353200001,39.429422768529996,20.235577584977904,1
2.9607451389874853,-1.5890963475964512,1.6610421244468214,2.5676209629843267,1.6289773979882967,-0.3188856156189019,0.371482153514958,1.0711129608648735,0.30566925843281445,2.981940388209957,121.73040939393941,289.5854147601986,-3.787531006259004e-05,412.90781999999996,-137.83504,-550.74286,46.567709454545465,184.61055691147965,-9.467510345509047e-06,255.02179,255.02179,0.0,8.898298245,4.599552190000001,42.9620190277,16.126976964849998,1
7.574417438161422,-2.9705560610112856,-3.2878365877877367,0.041197921772171096,-1.1683209513087702,-1.6180790310720499,-2.8502653781051572,1.6099236198636027,0.10710756921743406,-1.453632316669957,94.69459015151514,398.33750064836653,-2.4214026875633166e-06,360.03722,-171.96188,-531.9991,75.1001045090909,145.63219795962598,-9.205227649975406e-06,334.68286,265.97314,-68.70972,7.919384995000001,6.1229281881999995,36.02164492160001,29.3764781348361,1
2.563163929637924,2.0391825407446906,3.7105727153303176,0.27087632843333515,0.2555377779345427,-0.3134265387984451,-0.12376228780516896,-2.179754462067875,-1.8661408350401234,0.8692457294628958,123.13083854545455,188.95501742372002,-4.440848109667796e-05,479.1406099999999,-85.55605,-564.69666,72.55151236363636,167.49355150047452,-1.9840144102800022e-05,231.56781,231.56781,0.0,10.404508488,6.783232356,30.56966177862,18.38588992909,1
4.944395965579178,-1.452526097315969,0.7864883780248585,-0.518513781175409,1.0014488063815963,-3.0872950271964195,0.8309827870472263,-0.8881430430222149,-0.6475147917117291,1.6895323299376113,85.98879378787878,320.7688966260097,-5.355726374603023e-07,434.56728,-131.77412,-566.3414,43.98907157575757,165.276270389765,-2.9025892315828477e-05,235.05945,235.05945,0.0,8.28092569,4.799782351979999,28.657544465450002,13.93381441633,1
-6.539477441500457,-3.7559157904564175,-8.662933611931251,-1.5710220211540225,-0.42084417293036397,2.6448023199561668,-0.7678691841265037,-3.3833750581741304,-2.1393460495296903,1.9254443410076385,95.50465117424243,387.0171891435216,-3.22161421558502e-05,495.4880605,-5.4806395,-500.9687,53.42317862575757,80.39321691184577,-4.712962433600415e-05,192.37695,192.37695,0.0,6.826071584500001,3.7432977982999995,29.701852668010527,17.743245412855998,2
-0.16068956255848169,-0.5926550360818371,-0.9343132693714319,-0.7605132671511691,1.8658854163882161,-2.0137981272755545,-0.6806159976819643,-0.897938092435771,1.06032935672969,1.1625270761828197,120.29485925757575,315.95095761603795,-1.834644958358721e-05,544.888606,-25.079794,-569.9684,41.39829006060606,148.77407219677386,-2.5656664808632132e-05,217.2748,217.2748,0.0,8.924991081,3.6547781386,42.48838406468001,13.6665225088765,2
1.555979500915278,-2.123648271821483,2.605651719658286,-2.074879398478698,0.36393732923455585,-0.9297019624173545,1.2591242497421704,0.4995373527473718,-0.06675518114785203,1.5833074989185532,60.693994696969696,342.004349153118,-4.382136804666637e-06,431.90354,-198.89572,-630.79926,35.38707445454546,176.98106223140147,-3.0839194252519473e-06,246.82935,246.82935,0.0,6.061282675,3.6267757645,30.088661482799996,17.9860090491304,2
0.9872862141634188,-2.071955178000863,2.1052427020087965,-3.213680552921037,2.2742853406479138,0.912901527976442,-0.5629197791136561,3.174360831136578,-1.0804953499295764,1.342884189075437,92.27492221212121,232.2964852988651,-1.1694001587765233e-06,431.62697000000003,-91.07403,-522.701,50.36005110606061,197.42508503160366,-3.706114592304922e-07,266.6839794,259.27048,-7.4134994,7.365950551999999,4.72137814035,30.553180694210003,15.344384535425,2
0.9947366417171414,-0.78353735048853,2.036151098148867,0.5262010470601017,0.47702609692677866,-2.518109828615442,0.8849876602308302,0.04906424011229993,-1.6891789442325824,0.1329600482487515,99.7784493939394,291.9679437379466,-2.945996524852702e-05,473.52425000000005,-155.94705,-629.4713,44.3638171969697,174.9606943117995,-3.195226270001064e-05,243.37009,243.37009,0.0,10.933321415,4.609545479,28.7189995476,12.608712703199998,2
-1.8375600282739328,-2.547485544818178,3.5405327761402248,-0.957573264285544,-1.224979854635479,-0.8159665735293968,1.4896492579911398,0.6647873118834055,-0.27667621616344545,0.3656497035610823,80.4041896969697,309.68228406484684,-4.3370610177349805e-06,400.82149,-146.11998,-546.94147,34.68815475757575,180.0505196104149,-2.6384497283953463e-05,255.61453,255.61453,0.0,5.866854255,3.1304899890000004,32.91535643985,13.0928271981,2
-6.692687997140748,-3.905005210780896,-8.594812227936789,-1.3476331463759523,-0.42194723094808095,2.605260260380871,-0.8744487356207753,-3.120318215986503,-2.028531196258082,1.6848721806704483,93.20654373636364,389.00272645954203,-9.997102042783751e-06,490.18274759999997,-7.0077124,-497.19046,53.446931280303026,77.33849490065276,-1.552299269971357e-05,175.8443,175.8443,0.0,6.670435071100001,3.6870512079999997,28.324865802921025,16.8611527819954,2
3.526093866440733,1.394849137547756,0.9360899631749371,-2.640615691971753,-0.20217918275790195,-1.5969142978570559,-0.3711681843863826,-0.09102734992003848,0.9089167796651684,2.7592300250272106,143.0013263030303,177.40555134491836,-5.6872148115766776e-05,466.569213,-11.352327,-477.92154,58.58011546969698,148.38568749704632,-1.3421740060668501e-05,203.27649,203.27649,0.0,10.513380369,4.912701790499999,47.24235645742,16.96461623274773,2
-6.746125260791813,-3.774870130185235,-8.66697882545442,-1.48196618528967,-0.31339263254390876,2.7241326169842637,-0.7612483321718835,-3.504010852256661,-2.1016607986462548,1.869416265649404,97.22222659545454,388.13292872711884,-2.627215255247264e-05,497.2996823,-2.6088877,-499.90857,54.43340590151515,78.30386685882725,-7.152235080397537e-07,175.9199,175.9199,0.0,6.9166265498,3.7638821175,29.30529651854802,16.368438948206997,2
3.896813977981397,1.7332985555986686,1.0218253429242061,-4.46462329797509,-1.4805860286715682,-0.22312275563494388,-0.16683691971205414,-0.5000693565308211,4.506026686612684,-0.22730028473429864,138.14669093939395,224.86023107808035,-1.7833895673329882e-06,464.522156,-8.678844,-473.201,64.01424083333333,165.34467700936992,-9.288956495569335e-06,214.21994,214.21994,0.0,10.4790457515,4.988221279249999,48.417041045655004,17.4005058483925,2
7.138587419037369,1.3167563666123512,-3.601451955599762,0.5171840649838433,-0.5644505736003965,1.0090741463491921,4.878906300755886,3.1670258744909163,-0.8922617088499881,0.6815290203358592,123.02378852178789,193.53504860287316,-3.0356665467176354e-05,482.627526,19.284826,-463.3427,70.10183475757576,145.26758358819598,-4.2398046596505784e-05,226.69366,226.69366,0.0,9.117186957488002,5.4095539100000005,41.023740708719096,22.173463108795,2
10.848466588903278,-1.5609680464337135,-5.984221477327953,3.9130062881453758,8.894554843360053,0.44259061146972917,2.3699519151184316,-0.6676082532303875,-0.9230782739679962,-3.5572686861609983,108.7820303030303,293.81208988601946,-9.322250285199855e-06,435.46795,-132.97375,-568.4417,54.25048252530303,163.54072873865638,-1.5213091125751174e-05,234.63939,234.63939,0.0,8.09878856,4.74329382157,35.123243364050005,17.950090556373397,2
-6.497683199126588,-3.0133135253521535,-1.9030078287037056,-0.035592099013897205,0.9246386819742893,-1.9618397937564194,-1.8701124574896006,1.0995267149994579,-0.33620306435898195,-1.6432137645433895,105.30516909090909,375.05751924091646,-9.484317440278759e-06,356.92313,-151.61984,-508.54297,54.417765,127.72295698548923,-2.4635156876057146e-06,249.32779,249.32779,0.0,7.292926925,4.3212465867,43.514856987600005,23.167638486959355,2
