mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_mfcc4,mean_mfcc5,mean_mfcc6,mean_mfcc7,mean_mfcc8,mean_mfcc9,mean_mfcc10,mean_mfcc11,mean_mfcc12,mean_mfcc13,mean_mfcc14,mean_mfcc15,mean_mfcc16,mean_mfcc17,mean_mfcc18,mean_mfcc19,mean_mfcc20,std_mfcc1,std_mfcc2,std_mfcc3,std_mfcc4,std_mfcc5,std_mfcc6,std_mfcc7,std_mfcc8,std_mfcc9,std_mfcc10,std_mfcc11,std_mfcc12,std_mfcc13,std_mfcc14,std_mfcc15,std_mfcc16,std_mfcc17,std_mfcc18,std_mfcc19,std_mfcc20,rms_mfcc1,rms_mfcc2,rms_mfcc3,rms_mfcc4,rms_mfcc5,rms_mfcc6,rms_mfcc7,rms_mfcc8,rms_mfcc9,rms_mfcc10,rms_mfcc11,rms_mfcc12,rms_mfcc13,rms_mfcc14,rms_mfcc15,rms_mfcc16,rms_mfcc17,rms_mfcc18,rms_mfcc19,rms_mfcc20,skew_mfcc1,skew_mfcc2,skew_mfcc3,skew_mfcc4,skew_mfcc5,skew_mfcc6,skew_mfcc7,skew_mfcc8,skew_mfcc9,skew_mfcc10,skew_mfcc11,skew_mfcc12,skew_mfcc13,skew_mfcc14,skew_mfcc15,skew_mfcc16,skew_mfcc17,skew_mfcc18,skew_mfcc19,skew_mfcc20,kurtosis_mfcc1,kurtosis_mfcc2,kurtosis_mfcc3,kurtosis_mfcc4,kurtosis_mfcc5,kurtosis_mfcc6,kurtosis_mfcc7,kurtosis_mfcc8,kurtosis_mfcc9,kurtosis_mfcc10,kurtosis_mfcc11,kurtosis_mfcc12,kurtosis_mfcc13,kurtosis_mfcc14,kurtosis_mfcc15,kurtosis_mfcc16,kurtosis_mfcc17,kurtosis_mfcc18,kurtosis_mfcc19,kurtosis_mfcc20,avg_peak_to_peak_1st_MFCC,RMS_1st_MFCC,Spectral_Centroid_1st_MFCC,Range_Val_1st_MFCC,Max_Val_1st_MFCC,Min_Val_1st_MFCC,avg_peak_to_peak_2nd_MFCC,RMS_2nd_MFCC,Spectral_Centroid_2nd_MFCC,Range_Val_2nd_MFCC,Max_Val_2nd_MFCC,Min_Val_2nd_MFCC,max_delta_mfcc_1,max_delta_mfcc_2,moving_avg_abs_diff_1st,moving_avg_abs_diff_2nd,Class
-271.13110813561553,182.70743842294272,-49.043175125189116,49.75957143184885,-4.191111609577547,-21.658829254079127,22.461922365778648,-19.09268262079916,-1.9345090154782763,6.52579558133582,-20.648903330585814,-12.277725204337752,-10.399487768436977,-2.624717036483766,-1.340389814113069,-8.821911988340696,3.2099451210512706,-2.839533628207235,-7.276921179761536,0.26012640259243464,43.999988614230055,17.015191405799218,31.47608970814466,19.72136255689227,13.26941555840548,9.710809925980035,12.688036601490154,9.881732562453372,9.202487566077629,9.625539328118343,9.010747739020525,9.601806739559784,8.443301102870702,8.130095485912907,9.123476151172285,8.508356526369003,8.620302496789414,8.297073768901848,7.380712609061075,7.965351001696657,274.6781330883462,183.49802395025785,58.27501393972495,53.52520051509999,13.915559844490238,23.736147835650716,25.797756281642418,21.49835268327361,9.403621777527004,11.629145081498255,22.529331627284048,15.58644375273225,13.395472345520627,8.54327759888847,9.221413228718662,12.256355980055217,9.198552213055848,8.76951448783334,10.364772089824996,7.9695973753732146,-1.2461655435262158,-0.48975589646957357,0.980892318584277,-0.8923644968106469,0.16436771287226662,0.4084329959944739,-0.3534708186802801,0.40095199069799003,-0.2607820154179572,0.06879415316887823,0.7701537240953734,0.30459941185127226,0.7063434476752826,0.6964790388120402,0.3122017738699892,0.865811290219671,0.24279047729361208,0.4423764495293093,0.4715335464611563,0.2342038668898098,3.448470432480357,1.041500218717002,1.7631950980468236,1.786709056619773,-0.0489456847032268,0.3341583351215407,0.5519082921970369,0.5744114995880643,0.07106563739866667,0.25419375766891017,1.117196499108072,0.7689623497972793,1.9385984973973756,1.3254100480012427,0.8293082582064466,2.5417094637775417,0.586628956039629,0.8695641685409123,0.950017561325164,0.990827592312082,71.10291218379446,274.6781330883462,-1.9317807777387465e-06,354.1075800000001,-166.38812,-520.4957,40.866197343873516,183.49802395025785,-1.8200962379930883e-06,164.83116,245.05928,80.22812,6.74132354443713,4.368069250691244,22.455192496135616,11.664499602984199,1
-228.86884839223268,182.17792076467214,-77.54790907768856,24.726818235259575,11.15142848068755,-11.20775314962032,5.858038972768823,-4.277608353757882,-0.059338443246979886,1.176117790691222,-5.274216657664891,0.49143452461428927,-1.5414444074329319,-3.7990089345103186,-1.4374662046996658,-4.895957588062051,-1.5663234811067113,-2.426028229982827,-3.249664765186888,-2.1460077229922065,61.992716385004854,28.211483528106104,25.902726406682113,21.25044975684377,15.053778906543682,11.33952836483902,9.490354891437306,9.71428636521507,7.609232092523143,8.523644358921526,7.914494580091025,8.029854625218777,8.520845248732538,8.138684520915135,8.394364011252858,7.783523095873468,7.623456626354606,8.596928222295196,8.183481100062952,7.568366481159002,237.11610373228223,184.34934938045143,81.75958315464237,32.60363714231446,18.73420979190179,15.943607941736806,11.152733143579937,10.614390835725933,7.609463456034933,8.604403884927484,9.510866722348707,8.044878693562149,8.659148607920649,8.981684397454234,8.516551898689446,9.195304915449954,7.782702627068325,8.932680887167594,8.805094207399753,7.866735049578908,-2.191504579464126,-1.2841567253875679,1.842644443438108,-0.17283160937827174,0.0324748519210971,0.6435155746605008,0.1573547561399477,0.2747235676216843,0.12678119877873253,0.0871317028957276,0.2713571058829154,0.2840389068139347,0.085903929817285,0.9752866739859076,0.9188465870100626,0.5998318736283679,0.732182128952032,1.1356641639775031,0.9455796637272701,0.6155339298688597,7.11206920381872,3.7355328887083727,4.476368232423412,-0.04856601959379114,-0.24479331201863408,0.5237292101660014,0.5226041126935361,1.3702992654112371,0.16062427523070832,0.08427186716983615,0.775373860809558,0.3399698908053157,0.8762368896947641,3.491656024842211,2.9016187467250374,1.5330392621066853,1.7163994023959894,3.078199242696817,2.269454104548978,1.5284949735930917,102.27781449297011,237.11610373228223,7.47738223136075e-19,477.435574,-110.872826,-588.3084,49.6013852185413,184.34934938045143,1.1817441473796987e-17,242.75434669999999,245.0452,2.2908533,8.95295592059866,5.092520306800808,35.34046851454588,15.819655635577188,1
-139.88677834215085,181.954356621281,-83.70071068076925,52.892348088392076,-7.769928550288956,-13.88286902813574,16.784520879284162,-22.416199572201553,8.27016996469299,-6.331781119895478,-6.966032101727067,7.497811174166915,-13.10342465266462,3.533714807689722,-0.5504966823298187,-4.562434686688564,3.5048869045918107,-6.272715804479282,1.2141931636648113,-1.5621642874712307,42.96691867007075,20.638169765647184,20.55386633842865,21.620527243566343,13.840868073638292,9.17417383702527,10.688708634127204,9.727461207947183,9.93105761529326,8.180229090411633,7.917302587825243,8.35233122453017,9.281573099741493,9.511956034395917,9.70889204253987,8.3837750141264,8.41808220664824,8.808794025858294,8.396842553152856,8.143148792372479,146.3368267215963,183.12105816846943,86.18741433599125,57.14059576687513,15.872662621893506,16.640298015490274,19.89896061135836,24.435824209813063,12.923684327744327,10.344447792022615,10.545581231467343,11.224019301824276,16.05762550422396,10.14713988976039,9.724486171050383,9.544815019568954,9.118571173811544,10.813963924193613,8.484175263461319,8.291636118147482,-1.4981463268072774,-0.6875121722421308,1.0253421643044933,-0.5300762048185149,0.16616794705616017,0.048428845259731165,-0.5390596644243654,0.5087272962733849,-0.20763786447243895,0.15257539518254784,0.3661841148827384,0.04124393998230951,0.7381172961499866,0.5214850440573323,0.6785302509562879,0.5869753378292495,0.3326103049222688,0.5458312348672004,0.3418430607874889,0.31375993246285405,3.329895392207809,2.1052384122842493,1.7129664572500394,0.9849141080099018,-0.04653723713714886,0.517868788335976,0.6716058876974316,0.5586732680387425,0.3057999088891399,0.3380215416273411,0.39892914692819037,0.867204932716712,1.5321008246457497,0.6687347057336801,0.7541322977668798,1.1372009123518598,0.5967540963162112,0.891978564657609,0.6103439298352722,0.838907678629667,90.69020048538961,146.3368267215963,-1.7290595765604407e-05,340.47434999999996,-58.43965,-398.914,44.80277098701299,183.12105816846943,-1.0957321278803725e-05,178.80435,243.03662,64.23227,8.824165344368712,5.056004280969383,26.314552994645137,13.390748913045547,1
-290.4319983148359,208.72173665936256,-45.19119386781178,-2.4136504066809854,23.503884088313747,1.2990876178091744,-16.15630910674627,4.133059896947648,6.0295424869463,-13.116354659599093,2.9883093208791545,2.0678053208509533,-8.23785698274252,-1.1676921177158273,-3.675304363400569,-6.340650699255651,2.6719980897438824,0.9152298631372839,-3.189677085016174,1.207721779397815,39.87282325591555,20.475098629089665,19.306417179044992,13.899296241292918,17.914130870977093,9.663358987337624,11.077176128769516,9.341087065215323,8.33116006251457,9.674854134852422,8.884150223292924,8.483121236170172,9.23863811585451,9.511325250141011,11.039741949220263,9.918634600948742,8.785795416307776,9.251151992580601,8.841374177555464,9.065287365316845,293.15625130559016,209.72361101690777,49.1424637914042,14.107308187208881,29.552472859295253,9.750288998635064,19.589031495725195,10.21460188512944,10.284143648798786,16.298514106723285,9.373266121650923,8.731504151777107,12.37799345224578,9.5827351469059,11.635452912070283,11.772135050070942,9.183124462230145,9.29631426384706,9.399145559795413,9.145382819335945,-0.5064706416292633,-0.8348682581292179,0.8249627527068005,0.19042188893397105,-0.24244792381397595,-0.10444182741970469,-0.027112128005151222,-0.22191676415410383,0.2206956007445652,0.12623894318232468,0.12426797776267488,0.10000400675209642,-0.001007308159583142,0.4917028077009182,0.8739645641058069,0.47929666439222723,0.7511194564369145,0.7893948953689622,0.5345410432990058,0.6860609696149214,0.5027752242370753,0.860111082161084,1.7416910666252443,-0.10612552468768977,-0.1897457758563741,-0.0038547003529725288,-0.18264546034106122,-0.164323877469708,0.30716206870629525,-0.14658403683486432,0.42817138935703847,0.26070613913363605,0.22256068149595887,1.0183273624004219,1.9289310079046516,0.8857521992006401,1.6491342282800607,1.7414794859756206,2.250759060378071,2.103720757214562,79.29416031339032,293.15625130559016,-3.0054261332818276e-06,270.96246999999994,-188.12206,-459.08453,41.59463693019943,209.72361101690777,-1.8168360269175493e-07,154.78810000000001,263.53244,108.74434,6.911536313792449,4.247782287611459,24.057403854799848,13.10796110849649,1
-178.260980379452,154.8856800748292,-47.217605558268815,39.20434415781131,-5.461234563880796,-1.1101554673534821,-3.210126841104703,-0.13123811858229545,-1.291312799717319,-9.367134146829693,-1.9168466619008413,-4.79398318288002,-7.232560220976426,1.2460492912099987,0.3685123329987317,-0.9017728703255887,0.19761594211516137,1.2121463901906349,-0.8035145494744207,-2.2114764853369566,56.62412611163071,25.146715498386204,22.70145721886286,15.832515086244259,16.816715382775747,12.362165751500745,11.519992154342521,9.263112932590964,9.647475825505897,9.005910891725781,7.967382891182521,8.764340930371727,9.999823351478826,10.47518925692058,12.675522716300266,11.327887151373206,12.32791233280015,12.940817299156214,11.95630788866018,11.012234194414004,187.03814793712328,156.91376992666744,52.39139656962886,42.28059998155497,17.681261245369708,12.411913117214155,11.958893492798325,9.264042564976858,9.733513165883862,12.994215371249158,8.194723379098793,9.98979212504072,12.341247684526545,10.549039236083505,12.680878418745928,11.363723932932436,12.329496118892454,12.997463261782773,11.98327726290495,11.232093758414738,-0.5687962120061767,-0.15958632333989578,0.6660219662477829,-0.0012552868156443762,0.12093533991497164,0.3130946419381929,-0.4764551659779482,0.01905402827427399,0.1677571451123447,0.25685248719272913,0.17897908737989504,0.13764152584309067,0.5014280683161684,0.7389304470410509,1.0753553768677033,0.6552868328398668,0.8486913197107723,0.8324093388855268,0.5247077307328386,0.7878140606909201,-0.01455091471972203,-0.18837190488076594,0.035078899930546914,-0.17260277925980771,-0.43192084612461956,0.45783175431566425,0.05220452302773815,0.013654768892616076,0.17198945980063973,0.33790200924949154,0.1544855210031204,0.24351957841534455,0.6979488307169706,0.9279381788702858,1.1273166562211276,0.29122661550542706,0.8346409943609912,0.774283630507369,0.6743828778668388,1.405984253605225,98.8947583565976,187.03814793712328,-2.2001483707786798e-06,348.362326,-21.243574,-369.6059,45.72827973718648,156.91376992666744,-2.2442526043691847e-06,157.92823600000003,229.71771,71.789474,8.32351490111208,4.6248967889228085,32.61118620360554,14.976320537484009,1
-173.95144684707162,218.47634322412878,-48.38519500707713,-9.67530592548988,15.865360288161915,-18.736392013093873,-3.2082774781130143,-3.6691509491422933,-10.421866810320887,-5.653950956261538,-8.63371693927954,-4.090563583941696,-3.697837698261721,-6.9207538133410145,-3.885863238931041,-5.573416017749306,-4.902219606581737,-3.0617057937841268,-6.113643851081706,-5.4693200697203,58.539268889397135,29.985094981450988,35.0827607153161,17.17513503571393,13.490576633332989,12.106831221592168,10.080710196376472,9.168958341840188,7.968480085574903,7.652284153583362,7.59279773711289,7.8607060319391024,7.731371288032367,7.349706555576699,8.195265905871759,7.854445328942145,7.496624911488225,7.352115314988524,7.580031888936548,7.20139018449823,183.53733097736472,220.5244169465911,59.76560210757529,19.712858956702036,20.825592788034033,22.307571537405114,10.578930117922878,9.875852659998152,13.119145653824868,9.514442400003997,11.49746257503407,8.861343563751138,8.570187024569348,10.095296914799547,9.069857572179384,9.630954134053678,8.957183828341375,7.964147284711658,9.738250591105373,9.042869158316554,-1.8071141172656808,-2.3324498365076813,0.20718996705567277,0.03957778488602602,0.2916975280951701,0.3894583866355668,-0.11614502852310023,-0.09051724840427065,0.030727380787441794,-0.16426835441901594,0.014520489188960348,0.003001995235073972,0.00019586853167211457,0.36201601151675683,0.6539167187203863,0.6583976487829443,0.24228739263918145,0.34005234369083814,0.46532341243549885,0.16453995213938133,4.428671810283555,7.290770635575036,-0.3193705564847882,-0.2915070384739602,-0.10439742530808704,0.05043006170699549,-0.02722122871644883,-0.16531032955036906,0.029663841642537214,0.3315764962451442,0.36539078805909364,-0.08994760294335835,0.5611354546822716,0.8822038252894293,1.7600206904884432,1.2801708742002527,0.7569705317702291,1.4059704147530399,2.1374001227471817,1.3259906697218158,72.02762320188818,183.53733097736472,-4.780649004649556e-07,373.12892999999997,-81.08649,-454.21542,39.49744578721859,220.5244169465911,-6.420047283238671e-07,218.210958,270.80322,52.592262,6.613976359438529,4.2210820325750245,24.785338268797673,12.834309237410455,1
-189.47838113537787,191.59554141903126,-41.83206999331182,30.335665292472292,7.115828170622416,-8.703143799956042,4.429974392817829,-10.64105509900556,-2.588504950291359,-5.774391405378206,-4.96246769935985,-1.5894283583427296,-6.756294545272402,-3.506175232684085,-2.241401943956677,-2.7375748130835986,-2.0599452774253666,-2.605675602039688,-1.9521728866094146,-1.9644239839418882,47.717136615636754,21.238197699401038,24.90729386277472,17.415548306412106,15.733860213925892,10.162687760645328,10.60077091827316,10.93245556984217,8.853290313363543,8.974489006404513,10.281879175446027,8.865249352068778,8.215817326583752,8.383319971685872,8.632596069427274,8.887715859670147,8.816625211830367,8.851596690663774,8.441976380598618,8.431175865447358,195.394426851123,192.76906529101228,48.685679285514276,34.97933549325775,17.268160521178384,13.380019974689263,11.489169560187005,15.256167225310731,9.223942066729366,10.67169382190949,11.41679136384915,9.006604719907495,10.637065870166989,9.086986217110407,8.918833868408134,9.299774677886662,9.054073926795049,9.227150660807201,8.664752979156296,8.657002256138561,-0.6916480352158008,-0.5390812015163735,0.3404691399715285,0.318195711832304,-0.07172484960081986,0.2509131195983989,-0.14541288459645416,0.322164575166689,0.14507016173506207,0.3528656008345284,0.5320425624373217,0.3001378157787447,0.1732195256380353,0.47595743742461005,0.4106902357897661,0.4052129119780107,0.6302799674772968,0.5873777947684713,0.251873106274308,0.5088214936506974,0.9202200941455336,0.351885274816234,-0.47053675787756255,-0.1988677170168729,-0.20204069696747018,0.47982598035755863,-0.44146688999863093,0.038088062944405365,0.1957100634869473,0.5739384738999918,0.7000676026110075,0.3651800966154748,0.2392299804366811,1.1692786032522156,0.9413785089029818,0.47250682641115027,1.2505765748820412,0.6945226723065452,0.6530434526621942,1.0508354018483717,115.74706728263989,195.394426851123,-2.717848834058138e-06,350.39175600000004,-45.020744,-395.4125,54.66330326829268,192.76906529101228,-2.0018229995361724e-06,155.72384,255.01096,99.28712,10.6755161641349,5.686301365768606,31.86446799538598,14.002664087221744,1
-271.7310517125097,220.42658254441855,27.186172977352122,-9.211767216337456,21.998365004412506,4.938197785434126,-13.961119827745389,-3.9143303136824454,-0.977932502562858,-8.480076811807153,-6.995536144460366,-1.3448931723674633,-2.8218820129594437,-7.531736003888624,-7.864673728186035,-5.421747350912194,-3.794030115920159,-2.2907512670653847,-1.810561149997462,-3.6613551809215106,36.45552229709249,18.553278625492965,34.886497043704566,21.124541409858036,20.46152628961876,15.859154742462154,14.693039612984157,14.636847403543587,11.202012268726119,12.538422954899943,11.31934021452294,13.027600079569297,12.042896843513171,12.467700069437743,13.588970713206377,12.405600123913121,12.544581273843823,11.751578355607855,11.1714070682854,10.37798336148806,274.1655878675156,221.2060180916571,44.22844873082163,23.04566998428981,30.0433373806593,16.61019525813668,20.268159263075347,15.15121393549817,11.244617861370804,15.136834310056747,13.306576901689164,13.09683555208183,12.369089799923175,14.566076762592257,15.700739406002516,13.538621007013846,13.10576910587785,11.97276639776926,11.317175776810094,11.004910740764043,-0.18205998286238395,-0.267136329742316,-0.10150226816563455,0.4206731407072641,0.2856820962850623,-0.41283747776880136,-0.01292471049355721,0.026824187876012404,-0.14827035211660727,-0.24196823672849488,0.15827579388881308,0.40706959420385624,0.3246354596268463,0.48504774925506683,0.6658504685791127,0.802090291280393,0.6284600294787325,0.154044954811671,-0.13239375161466188,-0.00039072630029934663,-0.052846903673103185,0.11903612460166624,-0.5469095126091208,0.013585795177676108,-0.35094322649504894,0.016961769695826412,-0.3276124412430743,-0.017404343327400262,0.1743300111824322,0.07849879764921619,0.29358186424853105,0.5939958122050197,0.002572524950182231,0.7870113884931667,0.8121946735482481,1.6284049338424316,1.49652522309054,0.678550009551746,0.486667118724339,0.6202616350455283,85.0386335147745,274.1655878675156,0.0,257.54237,-147.27893,-404.8213,50.29534558320373,221.2060180916571,6.161034392176803e-18,138.82788,278.70813,139.88025,7.208834757316756,4.677848585858586,24.820861977399638,13.500545050613832,1
-301.75694662028116,201.71015511767646,20.431201881516664,-3.627641117991972,15.049677243936864,-0.06139004617297369,-3.167812573463105,-0.47289005891861424,-6.047878056633119,-5.124809954305112,-5.132832876999208,-8.827122329986299,-5.938815212329215,-5.1407546607700745,-8.26163661562068,-8.254556407555002,-9.218737494501205,-8.478919600673196,-3.612548384266959,-2.2923106529714072,57.27756823517817,25.93030620368869,41.38593896019752,18.88683528321376,13.010724783421633,15.365932293519545,10.55670437397156,9.462314153418394,11.08179516241423,9.52096946152892,8.958844140926644,8.916768933862024,8.514502571983822,9.531882564726432,9.165030794027029,10.291931880836534,10.099860827464923,8.939095353879107,8.684770258051316,9.094574763333293,307.14487568007826,203.37002595617219,46.15441424111549,19.23206507622606,19.894012781151343,15.3660549259332,11.021753206274452,9.474123397222884,12.624698531434792,10.812610071352388,10.32505988770136,12.546985966694537,10.38105390480716,10.829780409129494,12.339061107881266,13.193239303722446,13.674513144045852,12.32069410952253,9.406154382307497,9.379017979276137,-0.3945064978055242,-1.107143741103327,-0.20889030579107096,0.44692360682643356,0.14588115661657095,-0.06103304394231374,0.19223541228033147,-0.1778185140743999,-0.07169118254997714,0.3062012634600496,0.11887398754012271,0.12232912705789671,0.35847340653313325,0.4035792702562088,0.3687533984216633,0.3974289419159471,0.5217048249580948,0.2501299539833143,0.058926198260134274,0.3854610881544122,-0.5167443065593247,1.7275741865232295,-0.801460914086825,0.0971860316574591,-0.013147439336393951,-0.1338236622584339,-0.018820237678284002,0.05044450196118566,-0.2169498544286541,0.10663048224966376,-0.15417906239052437,0.03933702949545381,0.16027661248866343,0.15675282661097478,0.1348612289290707,-0.06423110975849511,0.1363011833588903,0.23670340380238164,0.2906320248153502,0.09822042077116366,111.5294914346895,307.14487568007826,-2.4241266038804356e-17,316.70984,-167.29663,-484.00647,62.4063763404711,203.37002595617219,1.0700850506607804e-17,196.41564999999997,267.77045,71.3548,8.551994921858274,5.772167663027189,40.97769254765574,18.738877453220578,1
-376.5949797646299,189.47357475493817,-52.397475529214965,30.688370899724248,29.08941696881439,-5.10427330068456,24.125681865709247,8.831580590593262,-2.244624663948034,-5.080788264308728,-10.89222431001514,0.24427405595701882,0.045205208045098706,0.166371325689533,1.093129003621663,-7.608331421792015,-2.349282171485804,4.077114442614454,-5.537074134568221,-9.289109754918117,47.28933867463917,21.991268497109736,27.67596152506935,19.237218961321013,16.651424696463966,12.06881974423446,13.057696823448197,11.731443124680887,9.105007339173559,9.494090897246846,10.018943579223112,10.257822241795791,9.828417321026029,11.987231852522816,12.168009758119226,11.010663528013604,10.015163575487918,10.846440302963613,9.402066443818953,7.785724424328442,379.55244741169395,190.74551481103586,59.25752516070681,36.21942437208039,33.51811635530189,13.103816846510973,27.432680726070156,14.684126583347274,9.377606225919715,10.76810899610153,14.799316905294674,10.260730332617367,9.82852127977952,11.988386334455077,12.217012420892578,13.383625007857798,10.287012596718299,11.5874125422343,10.911372204525458,12.12043996109462,-0.502580033998336,-0.758861647742576,0.7556116118706037,-0.04627782654802075,0.06924029852101932,0.5361413826193012,-0.39953616262811154,-0.025519632828723195,0.11525009303138442,0.22851144635225593,0.30775674513934026,0.49720284432942874,0.20651243709211622,0.7078754656674654,1.3411950757713673,0.40750968466227666,0.559220108267879,0.04146779670300866,0.26283880038258056,0.10856329854248623,0.2870581950628268,1.7745947020522506,0.9500337119983935,-0.37364050369878754,-0.2724237689373026,0.7740012529836799,-0.15254065062694666,-0.5136058136278332,0.5682603472158578,1.5424319752929492,0.29486065713527054,1.0837904253753106,0.7767793644270671,1.1381515786380234,2.9512695781967953,0.6483569485237184,0.9985842698944571,0.24181173681433865,0.8268352701107742,0.9120278101662995,108.34387385041552,379.55244741169395,-1.0374386214953831e-05,324.98674,-265.09796,-590.0847,50.0810850831025,190.74551481103586,-1.687512853844464e-06,202.24926399999998,264.17535,61.926086,8.321057364777552,4.985079151282998,33.0857379248477,13.628360093217648,1
