mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_delta_mfcc1,mean_delta2_mfcc1,std_mfcc1,std_mfcc2,std_mfcc3,std_delta_mfcc1,std_delta2_mfcc1,rms_mfcc1,rms_mfcc2,rms_mfcc3,Class
-180.86853464131272,203.81552097296057,-73.37867133349896,6.247491981004013e-16,-2.6747987352665985e-15,71.31251430964984,42.15894563047221,27.658550928336844,5.307204277102124,2.6959576261017584,194.41939594716303,208.1301114354971,78.41826857387929,4
-189.18024022989056,114.18652463884554,-18.489788362569296,0.022807087820261956,0.0027207401885847105,64.27346040237614,22.09931427723328,23.618501257813225,10.103195481670891,6.219357471969558,199.80050301622094,116.30538293914691,29.99509752206063,4
-189.60822814528842,129.89047974799436,-35.867053394027955,0.000570300048530541,0.00048480637490701007,110.68628541003389,36.0451698690758,21.48585824487861,6.233052574442306,3.5879937263536976,219.5512103320481,134.79907640653428,41.81013780997463,4
-147.7456484719251,121.49280333200441,-40.26669851198308,-0.000958247631972815,-0.006971461340990668,95.89186554133302,32.5346061354938,19.799637429852776,8.519327486693012,5.5144645108976595,176.13638613127824,125.77361351993038,44.87128983446507,4
-245.7216426148132,182.9614868269764,-35.38831806713824,0.005633063236871153,0.00012897954486317057,49.23292345836833,25.28761134183428,25.527739505655994,4.846957883966489,2.5355813401642657,250.60528007522015,184.70075514007385,43.634831727526716,4
-181.92240581140118,123.52923421014864,-7.723352864778682,0.0013247132424598722,-3.2101756031920665e-05,98.19068489659453,35.23012399939119,25.096206505966553,8.965092716184934,5.559737117519356,206.72970840367975,128.45479104166662,26.257756196293755,4
-155.71328275615318,127.52934727264213,-27.72714800280855,5.228769511354483e-16,-2.174168499022765e-15,90.186354727571,28.108164220843467,17.17036917513111,8.248112102833689,5.1825302782359595,179.945005503751,130.59021139293733,32.61313100546991,4
-186.55654498421418,139.80407734000755,-15.35051358458977,0.015758736113742722,0.00030931094972417976,70.34429936685503,22.94952277512564,21.64920139422201,6.843576783877247,3.530629089687815,199.37819572325566,141.67519414667066,26.539144453396744,4
-143.67812607302824,143.23932448993827,-40.45348962630192,-0.00010369905245939928,-0.00044406809299087123,71.6757844156633,38.13545271781418,26.281006289505992,9.500937894929155,5.08317538457027,160.56407438607692,148.22893386355602,48.24081378391507,4
-248.0293342899882,140.26171231564112,-44.889385489062036,8.684050410282088e-16,-3.431971398039217e-15,75.12479052967488,32.03746104590589,32.277676940955665,9.451452800899354,5.066128400423367,259.1568729948374,143.87406594652006,55.28928791628912,4
